GSE75688	B-naive	B-memory	Plasma_cells	CD8	CD4-naive	CD4-memory_resting	CD4-memory_activated	Tfh	Treg	gdT	NK_rest	NK_activated	Monocyte	M0	M1	M2	DC_resting	DC_activated	MC_resting	MC_activated	Eosinophil	Neutrophil
PTPRA	2.206325026443	0	0.00912005052294938	0.0114821586416464	0.0268485465534576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549796050334897	0	0
SSTR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAP3	4.03123745434526	0	0.0148254870968743	0.0501906658703631	0.835952247590744	0	0	0	0	0	0	0	0.147962721388677	0	0	0	0	0	0	0	1.22157671836503	0	0
RHBG	0.555292896127459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0907	1.90702824170645	0	0	0	0	0	0	0	0.31810118859684	0	0.0311355530269475	0	0.175691541101765	0	0	0	0	0	0.073953421355734	0	0	0	0
ATP1A4	0.585773804442505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NES	0.454502769947097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557363688282978	0	0
BCAN	0	0	0	0	0	0	0	0	0	0	0.0221567420316726	0	0	0	0	0	0	0	0	0	0.0249007674792667	0	0.00972776279338852
CRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF11	1.53649299101217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB25	3.6941377416774	0	0.0126407315602696	0.0173471165015943	0.820494408476413	0	0	0	0	0	0	0	0.0593343099357996	0	0	0	0	0	0	0	1.61184203016715	0	0
HAPLN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCRL2	0	0.0027478255026216	0.0220183449091541	0.0801084100868727	0	0	0	0	0	0	0.0099763451846137	0	0	0	0	0.00210130569611037	0	0	0	0	0	0	0
DCAF8	3.52722369694254	0	0.020122273343797	0.038687890690114	0	0	0	0	0	0	0	0	0	0	0	0.0009418994494862	0	0	0	0	0.641584628634979	0	0
SYT11	0.76405291323654	0	0.0143279978046982	0	0.359747637782013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHMBP2	1.06679309756219	0	0.00761403437279587	0.0365067572776834	0	0	0	0	0	0	0	0	0.106154290487118	0	0	0	0	0	0	0	0	0	0
ACY3	0.0273126882770098	0	0.0215685123251073	0.0412474711371993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH3B2	2.79861519852144	0	0.01314307982058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTL5	0.519032065727753	0	0	0	0	0	0	0	0	0	0	0	0.114368143025908	0	0	0	0	0	0	0	0.557632795329024	0	0
MMACHC	1.08319846979532	0	0	0.0259365160858093	0	0	0	0	0	0	0	0	0.161240149487008	0	0	0	0	0	0	0	0.0194107758305053	0	0
DPH2	2.64134112526334	0	0.0105673627900164	0.0439460240625914	0	0	0	0	0	0	0	0	0.297504341715821	0	0	0	0	0	0	0	0	0	0
TOE1	2.25633925407134	0.117991408266477	0.0159524135341172	0.0179800650919926	0	0	0	0	0	0	0	0	0	0.127224235313602	0	0	0	0	0.0653040312165144	0	0	0	0
NASP	3.87237952835539	0.31404332846118	0.00777874899436324	0	0.250663046889675	0	0	0	0.662097514963305	0	0	0	0	0	0	0.00489234473060337	0	0	0	0	0	0	0
MUTYH	2.19070224833556	0	0	0.0220903539165471	0	0	0	0	0.364037896605016	0	0	0	0.0890395577823596	0	0	0	0	0	0	0	0	0	0
CTNNBL1	3.68909670054879	0.127581096740771	0.00627135287982691	0	0	0	0	0.534206593254081	0.460717892079306	0	0	0	0	0	0	0.00642431309017209	0	0	0.206208572606462	0	0.19267969863617	0	0
LPIN3	2.12982887464133	0	0	0	0	0	0	0	0	0	0	0	0.229214371613337	0	0	0	0	0	0	0	1.44582878832563	0	0
ZSWIM3	0.255774113724385	0	0	0.0240492109520495	0	0	0	0	0	0	0	0	0.0448749094479752	0	0	0	0	0	0	0	0.919302769984482	0	0
RBM38	0	0	0.00129439379603049	0	0.256917443245249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSTM2L	0	0	0.0029360950988747	0	0	0	0	0	0	0	0	0	0.000589421455725955	0	0	0	0	0	0	0	0	0	0
OSER1	4.28090048883816	0.239375629192385	0.012895972678772	0	0.050803303360446	0	0	1.66620523544734	0.0247204513043686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERINC3	4.20349750521084	0.101111118946442	0.00865261593017897	0	0	0	0	0.455275698492561	0.435514269082265	0	0	0	0	0	0	0.00554901849273254	0	0	0.461102190186616	0	0.565371699462275	0	0
PPP1R3D	0.271199553100053	0	0.000886889868090308	0	0.638418138896259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMGDH	0.206017306102524	0	0	0	0	0	0	0	0	0	0.059642413148109	0	0.00872362130528613	0	0	0	0	0	0	0	0	0	0
BHMT2	0	0	0	0	0	0	0	0	0	0	0.0838148091324624	0	0	0	0	0.000104495692544105	0	0	0	0	0.059062166130086	0	0.0384867267987857
AP3B1	3.41005027612321	0.0348843195653788	0.00550157251833073	0	0.107762188851464	0	0	0.328337607709901	0.256227887441012	0	0	0	0	0	0	0.00544607627530042	0	0	0.0630835623659761	0	0	0	0
ZBED3	0.02682706449917	0	0.00141119077403553	0.0166387837106139	0.0141848874226044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404258035273901	0	0
INADL	2.41036398186525	0	0.00188300711729838	0.0314471102049188	0	0	0	0	0	0	0	0	0.293442755576128	0	0	0	0	0	0	0	0.209419091292204	0	0
KANK4	0	0	0	0	0	0	0	0	0	0	0.0667246943396104	0	0	0	0	0.00144130682746655	0	0	0	0	0.0846455979000467	0	0.0212311561987402
ANGPTL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC14A2	0.138534464673507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO44	1.26877799897791	0	0.00190644353205199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSG1	0.0228889852348265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0.785032780631867	0	0.0192188681737086	0.0423091556804443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439088872821803	0	0
NMUR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCTN4	3.08383170298204	0.073230244685665	0.00232114535500009	0	0	0	0	0	0.0864959449683245	0	0.203725772528195	0	0	0	0	0.00256260203809073	0	0	0.39356258053293	0	0	0	0
PDE6A	0.0427732588168875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP8A2	0	0	0.00481756158053445	0	0.215197427980244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTUS2	0.655090726210055	0	0.00265204963684805	0.00102778023479403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZMYM5	3.21104298158973	0.0640346970620391	0.00668784462998195	0	0.51288257749115	0	0	0.224777773805838	0.182189641651373	0	0	0	0	0	0	0	0	0	0.069495992556889	0	0	0	0
USPL1	2.75465818342356	0.401321697214653	0.00604478154205646	0	0	0	0	0	0.219143259145671	0	0.022422961645991	0	0	0	0	0	0.066691737347887	0	0.358638000187733	0	0.317998528316836	0	0
XPO4	1.51670323550777	0.0596540183318049	0.00397323499121805	0	0.481079732909218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPTE2	0	0	0	0	0	0	0	0	0	0	0.00624829251052281	0	0.0011651668556094	0	0	0	0	0	0	0	0	0	0
POMP	3.98083762047341	0.391736902345016	0.0047064939334277	0	0.691206389983608	0	0	0.680009470491741	0.0149620141263626	0	0	0	0.0235933694348652	0	0	0	0	0	0	0	1.0180953775367	0	0
CDK8	0.764077214614803	0	0.00668396694201277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645888681789925	0	0
ALOX5AP	2.87742376757794	0.469486968465918	0.00855492416668667	0	0.422611743920062	0	0	0.982298185303676	0.0254642326755194	0	0	0	0	0	0	0.00418087110050517	0	0	0	0	0.0794166956833037	0	0
HMGB1P5	3.48272761392773	0	0.00589477128308513	0.0784306112652298	1.53512486893883	0	0	0	0	0	0	0	0.0745134583850565	0	0	0	0	0	0	0	0.638900515254552	0	0
WASF3	0.452742227568139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108845947677924	0	0
RNF17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR12	0.196952237100533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398826964725009	0	0
CHRM3	0	0	0	0	0	0	0	0	0	0	0.0964457106224276	0	0	0	0	0	0	0	0	0	0.194655989233389	0	0
MYH8	0.0264126792548959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH10	1.31461506486525	0	0.0151214715025431	0.0278648714347396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09154946611333	0	0
PEMT	2.2767598266129	0	0.00116022011496733	0	0	0	0	0	0.792499768242583	0	0	0	0.122863205680402	0	0	0	0	0	0	0	0	0	0
SCO1	1.71029509008121	0	0	0.037273368688464	0.0916061524770025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025666482523879	0	0
MPRIP	1.02131916846087	0	0.00837547680141669	0.0168837423757067	0	0	0	0	0	0	0	0	0.110231842147765	0	0	0	0	0	0	0	1.02133244513686	0	0
CHI3L1	2.76498270888273	0	0.0011161938104841	0	0	0	0	0	0	0	0	0	0.287363189378963	0	0	0	0	0	0	0	2.65092493287824	0	0
MYBPH	0	0	0	0	0	0	0	0	0	0	0.0015489701029653	0	0.00028884829275607	0	0	0	0	0	0	0	0	0	0
PIK3C2B	0.830196138017711	0.106848720778154	0.00354591118663426	0	0.156756028646019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSTYK	1.64744547059345	0	0	0.028780137683138	0.380771515481059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606151916044357	0	0
CHIT1	0	0	0	0	0	0	0	0	0	0	0.0874024885995839	0	0	0	0	0	0	0	0	0	0	0	0
SLC41A1	0.764077505787997	0	0.000757664282302491	0.0455384681314491	0.517775958614912	0	0	0	0	0	0	0	0.0581151131020034	0	0	0	0	0	0	0	0	0	0
LGR6	0.319413021765608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0618097644822661	0	0
TMCC2	0.386524344112845	0	0.000194118093102408	0	0	0	0	0	0	0	0	0	0.139929170222847	0	0	0	0	0	0	0	0	0	0
DCLK1	0	0	0	0	0.0255747184649341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNA1	0.476874482546502	0	0.00510331059232991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51968462061444	0	0
COG6	1.83119871899554	0	0.00505227936985521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800202482229827	0	0
SPG20	2.44982964676705	0.0880900597716988	0.0115370755173849	0	0.332914205002009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511208383143553	0	0
RXFP2	0.0320917558508315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSTI1	0	0	0.00400519700312546	0	1.10506597656501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC4	0.0208447631173757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POSTN	0	0	0	0	0	0	0	0	0	0	0.21052557111053	0	0.0959715585494884	0	0	0.0108087239996909	0	0	0	0	0.650157019227464	0	0
RFXAP	0.163021368433102	0.0067705605528114	0.00154636852089809	0.0213785137458197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPT1	6.12706115351192	0.382419985477571	0.00693907222440601	0	0.984769714208916	0	0	0	0.492831098775434	0	0	0	0	0	0	0.00467408056325079	0	0	0.608626014694395	0	0	0	0
GPALPP1	2.09139235064478	0	0	0	0.62552495802583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STOML3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFC3	2.07491444716752	0.145885762049377	0.00962045838607621	0.0205407505937704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD13	0.640556270769111	0	0.00308010618789345	0.00123385326892201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORC4	1.8109290485618	0	0	0	0.178635075335962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEX2	2.88441025164425	0	0.0157236352957307	0.0315527387577981	0	0	0	0	0.0754123276837097	0	0	0	0.0101925550378261	0	0	0	0	0	0	0	1.1924002650465	0	0
RNF128	0.414271690865527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0430052896154578	0	0
GNG5P2	0	0.00835748218151156	0	0.0196309801434574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D8B	1.00457810553655	0	0	0.00648120559310914	0	0	0	0	0	0	0	0	0.214067645544706	0	0	0	0	0	0	0	0.0541659906267803	0	0
TCEAL4	4.83270510825521	0	0.0125623775012047	0.0407128661374711	0	0	0	0	0	0	0	0	0	0	0	0.0029614585004359	0	0	0	0	0.00290064335764503	0	0
TEX13A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEX1	0.797106459075274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM104A	1.94837189708497	0	0.0155336881003112	0	0	0	0	0	0.139493782975157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A11	4.27795893933615	0	0.00953722499600622	0	0.0302288884456681	0	0	0	0	0	0.104756675738291	0	0	0	0	0.0062957720148478	0	0	0.6249878833259	0	0.17619064502725	0	0
EPHB2	0	0	0.00119817717598853	0	0.0495729058472048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRRM1	3.91663411297531	0.292267886082	0.00889380707843719	0	0.473313660904888	0	0	0.128011801113343	0.438530551525284	0	0	0	0	0	0	0	0.0694583836339343	0	0.151554307188508	0	0	0	0
BTBD2	0.350244088062343	0	0.0125253789042885	0	0.0351966559242234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125600250845154	0	0	0	0	0	0	0
SUV420H2	0	0	0	0	0	0	0	0	0	0	0.0438979812591256	0	0	0	0	0	0	0	0	0	0	0	0
ZNF414	0.146960375888671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE6B	0.140793664716682	0	0.0070448753992145	0.0512426273249881	0	0	0	0	0	0	0	0	0.201245798840225	0	0	0	0	0	0	0	1.11950030710314	0	0
HSPBP1	0.783282625006528	0	0	0	0.0764052676604178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1G2	0.7864985203622	0	6.22493744075577e-05	0.00766777343381383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD32	1.62399528293094	0	0.00161189216151047	0.0306994050483853	0.0527047134773182	0	0	0.317302101345044	0	0	0	0	0.0733996220995433	0	0	0	0	0	0	0	0	0	0
CNDP2	4.36510595920613	0.251337386838778	0.00032534509616436	0	0.54876225733938	0	0	0	0.431236563162888	0	0	0	0	0	0	0.000314027731601607	0	0	0.907939597677338	0	0	0	0
MACROD1	0.517217513175279	0	0.0127122039434241	0	0	0	0	0	0	0	0	0	0.0126048772449081	0	0	0	0	0	0	0	0.00883254691901634	0	0
WDR74	2.33343647075686	0.310893945910371	0.0105248941861304	0.0189990893167558	0.868967400753675	0	0	0.0733259768553312	0	0	0	0	0.091073657649853	0	0	0	0	0	0	0	0.366929160478941	0	0
LGALS12	0	0	0.0139531361224202	0	0	0	0	0	0	0	0	0	0.0985912603026722	0	0	0	0	0	0	0	0	0	0
RTN3	2.77664910422892	0.0756359843025323	0.00761701509480718	0	1.13537320664456	0	0	0	0.462255472740435	0	0	0	0	0	0	0.00260123037803924	0	0	0.0891418406122588	0	0	0	0
RARRES3	2.10646727271871	0	0.0273573003245051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRASLS2	0.809167165255446	0	0.00574002642043706	0.023844349399276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH11	0	0.130668107431602	0.000424686007877374	0.0319268615192221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOPNL	3.46774678867479	0	0.0125363724349179	0.0376661903048717	0.40097904507863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66540306255392	0	0
MED10	3.00256197440084	0	0.0144553477629987	0.0255949221252347	0	0	0	0	1.09551806944052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZD2	0.761572061963776	0	0.00241880953251289	0	0.429932530616294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORC2	1.23768971515153	0	0	0.0260522360760954	0.667174420510241	0	0	0	0	0	0	0	0.0375177277868131	0	0	0	0	0	0	0	0.172689170088312	0	0
LARGE	0.649573009157715	0	0.00751480921128926	0	0	0	0	0	0	0	0	0	0.0278609505994935	0	0	0	0	0	0	0	0.579852318962399	0	0
GSTT2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262875538445204	0	0	0	0	0	0	0
MYO18B	0.0934877447079888	0	0	0	0	0	0	0	0	0	0.0162228521618441	0	0.00700568068099717	0	0	0	0	0	0	0	0	0	0
SLC2A11	1.07542943195815	0	0	0.00767241924350882	0	0	0	0	0	0	0	0	0.168359625236565	0	0	0	0	0	0	0	0.403264394829725	0	0
C1QTNF6	0.736301957984297	0	0	0.0268688693807085	0.0049157731856371	0	0	0	0	0	0	0	0	0	0	0.000129017029476137	0	0	0.0498655970787773	0	0	0	0
GGT2	0.127626387275065	0	0	0	0	0	0	0	0	0	0	0	0.000307795859005186	0	0	0	0	0	0	0	0.0277110964308246	0	0
FAM83F	0.87722197972886	0	0	0	0.00988625122899493	0	0	0	0	0	0	0	0.0429525128018936	0	0	0	0	0	0	0	0.420045671757791	0	0
SEC14L4	0.198037887480367	0	0	0	0	0	0	0	0	0	0	0	0.00786788379358743	0	0	0	0	0	0	0	0.00231101130723725	0	0
ZDHHC8P1	0.439697769674208	0	0	0.0256917582007297	0	0	0	0	0	0	0	0	0.106549460916329	0	0	0	0	0	0	0	0	0	0
GIMAP6	0	0	0.00688317215598261	0	0.786929092976119	0	0	0.179282839614876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIMAP4	0	0	0.0108491772565609	0	0.953165487061176	0	0	0.46180298345382	0	0	0	0	0	0	0	0.00278115759933472	0	0	0	0	0	0	0
ADCK2	1.09163906787088	0	0.00744138405746114	0	0	0	0	0	0.591918248693424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MKRN1	2.71547531440035	0	0	0.0329914742758763	1.06149787522204	0	0	0	0	0	0	0	0.152142090921925	0	0	0	0	0	0	0	0.457478065128678	0	0
AGAP3	0.722908587948318	0	0	0.00642567942394002	0	0	0	0	0	0	0	0	0.13478327757462	0	0	0	0	0	0	0	0.295360718835218	0	0
KRBA1	0.0253261175963688	0	0	0	0	0	0	0	0	0	0	0	0.083980627921391	0	0	0	0	0	0	0	0.11262842135452	0	0
ZNF767	0.26755023323194	0	0	0	0	0	0	0	0	0	0	0	0.0937231945153262	0	0	0	0	0	0	0	0.575097109812135	0	0
ACTR3B	0.229141502583201	0	0	0	0	0	0	0	0	0	0	0	0.149065928173367	0	0	0	0	0	0	0	0.697432909623852	0	0
NTS	0.0433018795129898	0	0.00975488498937605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162223574996534	0	0
BTG1	2.99834007814882	0	0.0220630116505033	0	0.666682910410736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRIQ1	0.520183633393168	0	0.000460742540867953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C12orf29	2.7657776844035	0	0.0123877208757996	0	0.867951943508443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A3	2.73798322345117	0	0.00022644893450176	0	0.0446545085567797	0	0	0	0	0	0	0	0	0	0	0.00374935726826563	0	0	0.10686101294368	0	0	0	0
SFTPD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067879609766272	0	0	0	0	0	0	0
DYDC2	0.597348755496931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM254	4.3774437272903	0	0.00884146624206064	0.0157735606738115	0.656357788818414	0	0	0	0	0	0	0	0.141214228751057	0	0	0	0	0	0	0	0.669145429847467	0	0
TMTC1	0	0	0	0.029092735085317	0	0	0	0	0	0	0.0591128916603664	0	0.0181981010523928	0	0	0	0	0	0	0	0.151173013803381	0	0
KRAS	1.76965946339619	0.154208025283259	0	0	0.589577400316297	0	0	0.562605351911962	0	0	0	0	0	0	0	0.000799313076523634	0	0	0	0	0.403476556806569	0	0
IPO8	1.22294968619972	0	0.00806411062534727	0.016046215701472	0.257217465732902	0	0	0	0	0	0	0	0.0380303215491062	0	0	0	0	0	0	0	0.584516247101487	0	0
LARS	2.8463046161569	0	0.0028157746442304	0.0429946008409616	0.907453789137721	0	0	0	0	0	0	0	0.192398363834746	0	0	0	0	0	0	0	0.889621858909592	0	0
SPINK5	0	0	0	0	0	0	0	0	0	0	0.00418454208607991	0	0.000793171395215209	0	0	0	0	0	0	0	0	0	0
IMPA1	2.4434304281908	0.114996909486467	0.000475513488753405	0	0.6851991666731	0	0	0.0793903659926803	0.745950458834482	0	0	0	0	0	0	0.00366507720476354	0	0	0	0	0.0220418465624004	0	0
LRRCC1	1.63901755761709	0	0	0.0247143634004608	0.788437704944304	0	0	0	0	0	0	0	0.0626119569046432	0	0	0	0	0	0	0	0.162883005829081	0	0
E2F5	0.980172466141497	0.00715203386972203	0	0.0537504527939275	0.661770057220254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA1	0	0	0.0132773293446002	0	0	0	0	0	0	0	0	0	0.00266542551480931	0	0	0	0	0	0	0	0	0	0
CCDC59	3.56954261400656	0.383711121114706	0.00533405431991657	0	0.774325347797349	0	0	0.33072814990781	0	0	0	0	0	0	0	0	0	0	0.0447965554839422	0	0	0	0
SWAP70	3.04066093907013	0.313587278746025	0.0115939108886644	0.0426492579395163	1.08886505419214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARNTL	0.5447963766688	0	0	0.0149176186236952	0	0	0	0.585850613470598	0.285187623136558	0	0	0	0	0	0	0	0	0	0.11917570848053	0	0	0	0
LYVE1	0.225880136832631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPD3	0.255340678853408	0	0.0111480904397994	0	0	0	0	0	0.085240077977744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICALCL	0.108135907280419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SBF2	0.331209069568187	0	0	0.0117877919695374	0	0	0	0	0	0	0	0	0.0566632303276841	0	0	0	0	0	0	0	1.33537182375996	0	0
MICAL2	0	0	0.00508869544371322	0.0279671475091831	0	0	0	0	0	0	0	0	0.265582660283133	0	0	0	0	0	0	0	0.103790598144993	0	0
RRAS2	1.09803200070548	0	0.0134191273331773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B4	1.36903566994761	0	0.0134732260118385	0	0	0	0	0	0.654060859265489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFC3H1	1.65884794623616	0	7.64479207189064e-05	0	0	0	0	0	0.514502115485744	0	0	0	0.162807301415003	0	0	0	0	0	0	0	0	0	0
TEX15	0.0320917558508315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM66	4.22188011005383	0.336244258601886	0.0188396997931443	0	0.105325443005923	0	0	1.26682386078688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF122	0	0	0	0	0.375753201670839	0	0	0	0	0	0	0	0	0	0	0.000467793364904936	0	0	0	0	0	0	0
DUSP26	0.0243891717558843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0090877612058258	0	0
DPF2	2.78815168440741	0	0.00433554268470086	0.0618174086717595	1.18462480200255	0	0	0	0	0	0	0	0.20668641823859	0	0	0	0	0	0	0	0.352923144648733	0	0
MEN1	0.333942052059258	0.0244067049865093	0	0.0131682269816666	0.0815337985174189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf1	3.05732447593239	0.218581493266502	0.00912385086066741	0	0.223253037474236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501084785083487	0	0
GSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf159	2.76902923692642	0	0.0059462725558602	0.0121146607463668	0	0	0	0	0	0	0	0	0.0873512492124882	0	0	0	0	0	0	0	0	0	0
UNC79	0.0271713727263161	0	0	0.0124029595375529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUMB	3.58467700453063	0.29858218276357	0.00502193206013955	0	0.326584593997636	0	0	0	0	0	0	0	0.108283238488599	0	0	0.00195160196344012	0.0799025434049824	0	0	0	0.390583241581982	0	0
CATSPERB	0.466415372719243	0	6.19888206865685e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VRTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX16	4.05862175556787	0.089995150133789	0.00103328424560886	0	0.225277392759102	0	0	0.189024172152734	0.568698833259529	0	0	0	0.0100271579432683	0	0	0	0.227444986780242	0	0	0	0	0	0
TTC9	0.953853353366703	0	0.00306038937636374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED6	3.02095920329261	0.0787575207878333	0.00753971785667605	0	0.177757239982084	0	0	0	0.669001439338426	0	0	0	0	0	0	0.00303229579717514	0	0	0.273815892342308	0	0	0	0
EIF2S1	4.34424877445452	0.424858815075826	0.00652276606986632	0	0.945399647468543	0	0	0.237335906094882	0.133513508787428	0	0	0	0	0	0	0.00214707323479899	0	0	0	0	0.691879216767401	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
