BC01_Pooled	BC02_Pooled	BC03_Pooled	BC03LN_Pooled	BC04_Pooled	BC05_Pooled	BC06_Pooled	BC07LN_Pooled	BC08_Pooled	BC09_Pooled	BC10_Pooled	BC11_Pooled	BC07_Tumor
NXNL2	0	0.991094446778108	0	0	0	0	0	0	0.0714458603742735	0	0	0	0
STARD8	0.453365617937943	0	0	1.14955954132501	0	0	0.0856338334374561	0	0	0.880911529027685	0	0.2035625981426	0
FAM155B	1.13295641602214	0.194862903192214	0	0.838098445488712	0	0.176322772640463	0.525297935324967	0	0	0	0.973116705849052	0	0
GDPD2	0	0	0	2.1339681236659	0	2.55203649599413	0	0	0	0	0	0	0
SAT1	7.96829017693431	11.7111308513103	10.4298597508254	10.1368964930983	11.538490410455	12.501695969909	9.00708334724386	10.8053203631923	12.0428568640533	13.18524807678	13.1124517873312	12.0428568640533	10.5466036364306
GNL3L	3.38914317498362	4.39680235200008	3.73943271153557	1.9815716726596	2.99374402519206	3.19903805375519	3.40588766102628	2.98704094838067	5.83378533645352	3.23454848364239	4.19122248985285	4.21884076727351	3.55317143380608
SH3BP4	6.32295426286151	4.08262399190489	3.82367098491557	2.21675331878385	4.09407362431059	4.64718165042704	4.53404244197938	3.89738937968581	2.06004738366994	1.66290660283393	2.61606810096202	2.00221782524982	2.58948694085956
MOSPD2	1.46828253621956	3.34728405584205	0	2.49991946081483	3.09851802975934	2.96247783672706	3.17189656996355	2.83902931660879	4.13933095661721	4.4974158466273	5.09775664043351	4.35801207788788	3.59050068426259
DOCK6	1.65605626956448	2.1792660481412	0	1.06668535912798	2.68361008865407	4.22766407255439	0.53605290024021	0	1.92687528322396	0	1.75176033126513	2.74432672269198	4.36392582212254
ECSIT	3.6844735126076	4.10691520391651	3.41231253415239	3.58796498888268	2.35125864984514	3.26129935446305	1.78014855209277	2.7487914825284	2.12229042980343	2.37080810132035	1.11564794045911	3.29289498615274	2.57568468713315
LDLR	6.84484334703843	7.85609507518963	4.31865056676809	4.60990040247106	7.6230091673337	7.03126115221241	4.99346535124085	7.2137360959228	3.75677697576672	5.00529633220547	4.61611335417451	6.90133107026662	3.74474070732592
ELOF1	6.70543035603856	6.84087957791433	6.79729238811234	5.9326099878603	5.78768159369993	6.46415299857127	6.09277340112736	6.56962195458667	5.83833121958353	5.60473283311079	5.63211158687829	6.10306180211655	5.10375585171188
TSPAN16	0	0	0	0	0	0	0	0	0.13649429318	0.778855524857758	0	0	0
C19orf80	2.32558568040188	2.47218780368104	0	0	0	2.66553270945229	0	0	0	0	0	0	0
PRKCSH	1.37123715561077	3.50920859310546	2.99597148106774	2.72120437590718	3.09423606984577	2.24301282041773	0.771398044281195	1.74846123300404	1.45902801112567	1.20308065558228	1.18391398870689	2.28562984509196	1.54101915313356
CNN1	0	0	2.5573252504303	0	0	0	3.35581864699767	0	0.120249842418122	0	0	0	1.89649542424614
CDC16	4.08876785720625	4.18912508510681	2.50842865253186	3.10330395036413	2.3548427173601	4.59077703615327	3.726998845574	2.11795072632853	4.69513725840868	4.45379613332587	4.07845875786728	4.40148344247889	3.63691458035588
ZSCAN10	0	0	0	0	0	0	0	0	0	0	0	0	0.11513571072148
THEM6	4.56789173975397	1.0302002377757	2.85123009673038	2.21675331878385	1.27706918639905	4.97377020834256	2.84606894282971	0.432137124528916	0.809572747307423	0.24254388004601	2.67963166925856	0.312128955361963	0.339575960706787
EXOC3L2	0	0	0	0	0	0	0	0	0	0	0	0.220329954879556	0
PVRL2	3.7503591362114	4.54430466234504	5.15508287089057	2.14580284696842	2.88482331274278	6.31834465473645	3.47268771533956	1.57977427766953	4.06807546205315	2.48770401159392	3.5756381478328	4.06303825276867	3.30933292549169
APOE	0	0	0	0	0	0.648642428249997	1.87335892544821	0.56484713942408	0.707252930524584	2.29730430791854	0.268572589375224	2.49717016023838	0
TOMM40	1.56109109710231	1.65182445511723	1.81998253038535	1.1253459093237	0.737853133438055	2.13951986934844	0.399696953144358	1.0924156342214	1.16399407822453	0.138512048810851	0.331661125025932	0.681535760416209	0
APOC1	3.81502359337123	2.7830536331433	4.2123897539821	4.90149816812302	6.32899936347083	2.6915341649192	7.43225921174904	4.97422924928266	5.4294872153693	8.8246503714282	3.86462426875819	5.29470556923251	8.50332732749679
GADD45G	0	0.375092913026265	2.29865831556452	1.33342373372519	1.32325919912531	0	0	0	0.558079206570209	0.217946516305256	0.606259989131695	0	0
LRCH2	0	0	0	0	0	0.190979468704987	0.36564947231668	0	0.0318294813603577	0.302262802238731	0	0.619322709528156	0.168444554887682
DPP6	0	0	0	0	0	0	0	0	0.0861566437497145	0	0.363063224165066	0	0
XPO7	2.93328209449992	2.52789799384029	3.30591441446287	2.77221050983225	2.71800325281679	3.44498300145913	2.52182388538725	2.31525408896405	3.51877721409406	2.80957274730742	3.05284389831979	1.60880924267552	2.78675718849383
ACE2	0	0.998334390762591	0	0	0	0.0777688582569954	0	0	1.82656804249611	1.82969346625072	0	0	3.05210818770605
FAM98C	1.77058512092566	2.56634682255381	0	1.53720047689429	1.0302002377757	1.95562755558451	1.58051659568996	0.500409856496121	2.72917624606064	1.99638874644762	2.01956506881372	0.53605290024021	1.93473422853383
SAFB2	4.43900931183198	4.67111914447087	4.6192324028059	4.48431167656995	3.5443522234587	3.95780747444204	2.51251864458719	3.3229265381867	2.7767518807711	1.90866512847787	1.92219784839637	4.08576455377831	5.26384338292762
RPL36	10.9681023859209	10.6691753482059	10.0082400573716	10.0676929036222	9.68774847337743	10.7436103780829	11.0881149870159	10.4621569534436	11.070521436773	10.0297215099755	10.5968520222318	10.4769042881759	10.9230760233495
ATP8B3	1.15754127698648	3.49298707741912	0	2.15654597164111	0.797811149386733	1.81919653470212	1.13447371155995	1.05978122832542	0	1.15754127698648	1.10743036015869	0.322815634159211	0
GDF1	0.471087387897722	0	0	0	0	0	0	0	0	0	0	0	0
NCAN	0	0	0	0	0	0	0	0	0	0	3.55449440046539	0.044797613988657	0
KIF1A	0	0.299560281858908	0	0	1.73268665806534	0.513685087211755	2.37080810132035	0	0.48463391973567	0.138512048810851	0.596751698424764	0	0
GTPBP3	1.53260468312449	1.50197800343409	2.88849973551412	0	0	1.55014294664645	0.965464636813806	0.703509646091772	0.452554887351343	1.12814109213551	1.30428637544792	0.276382134219593	2.02448335212552
PLVAP	0	0	0	0	0	0	0.965464636813806	0.642257241840842	0	0.108974726094806	0	0	3.09280592099258
BST2	1.3861742292684	10.3638289740329	9.10553383856777	7.69619717013989	7.74223428363727	9.57883278232767	6.15497385719442	4.98350231023647	5.35427312004762	9.67197238866334	2.75143076072323	9.94660490850253	5.37415669727933
SLC27A1	1.66867774045872	1.96290490122499	1.84691756430547	1.06668535912798	0.410591594247652	2.14555205252348	1.982695266985	0	1.53164538058174	0.641901679290456	0.42388841686111	0.142539113647233	0.26025732116322
NSUN5	4.89647679428287	4.87434300269766	4.19746622695442	4.53152542290077	5.16560277895575	4.73781154222967	2.75044159713228	3.85905209506395	3.31469652565629	2.39421862451345	3.79341573109973	2.70274277631215	2.13194399840803
USHBP1	0	0	0	0	0.420575682820274	0	0	0	0	0	0	0.0560498886188779	1.19073640661345
COLGALT1	4.98693596529638	6.14613194852873	3.71318821088308	4.05711697079836	6.09927901747019	6.46112049977821	6.95348910911539	4.25067011410054	6.12229042980343	6.31579750579782	4.9482953421553	7.66487116223398	5.41990185323102
DDA1	1.93124664817091	4.42920392748739	2.75406521941628	2.80378340177175	2.90073678776364	3.12928301694497	1.43419195330655	2.02421055359188	1.45377081244725	2.04520099580056	1.86180270607998	1.36220011014537	0.979321855375761
MRPL34	7.27871391913531	5.12986948801676	4.79499562726785	4.91276039506702	4.17601583583934	5.51285895444998	4.59411211055143	4.25709767876551	4.01332482101053	4.12782373032669	3.38850748647768	5.42062750283216	3.08733227470508
PGLS	3.58948694085956	2.14128186298737	3.57018266001187	1.5886569842789	1.04264433740849	3.86077184141241	1.78014855209277	1.05391335355103	2.32613905198662	1.43378122161954	1.80004368333202	2.93864770519927	1.16646826000207
LSM7	6.17097273268409	7.02070220379105	4.82777994784106	5.73558466273479	5.75388014119168	6.77727302074234	6.04855813195706	5.77796589591179	6.5253882937059	5.67122803944325	6.66435155299339	6.83748723473897	5.51715453469253
TULP4	4.54539817146627	2.92271018207936	4.35960766552885	3.52240347496621	5.4349104525058	2.83856395612708	4.84371333268917	4.48750613818243	5.10704401022354	2.59601768923015	5.28195498531919	3.77107292990441	4.19943074302032
SNX9	2.55298233949545	2.70436124581008	3.674686619928	3.32989636022987	4.02870514645062	2.23690467400914	1.63244719881851	2.35212833266306	1.14454843854152	2.08091999538357	2.81004755232763	2.29515786018092	2.74465791990209
RTN4IP1	3.24465291239886	2.13143752305058	2.56334589574971	3.70154905694307	4.80004368333202	2.78442344618123	3.50364229403328	2.24195749015016	3.17103434024429	3.51324778173822	4.31458498713206	1.04102726826005	1.70776262671109
QRSL1	2.99039637977804	2.49116241032078	3.53657898618692	4.47623211574181	4.06933202110836	3.45407463366368	4.22846352184788	4.59381341830342	4.42450870853998	4.17134233858898	5.16042999160716	2.17325046209463	4.54168638351685
C6orf203	4.83434949333917	2.81526012014295	2.39295143511192	1.04102726826005	4.50251666051652	5.82425869660337	4.53662680267073	4.42487042222895	4.89727766554437	4.23198175116184	4.6884386206709	2.46587402974884	5.26822707505412
RSPH3	2.4278124341363	3.5443522234587	3.73943271153557	2.11577596948177	2.63334178249006	2.68118974889257	2.45882616501959	2.52433376029684	2.52510515186228	2.34842855454622	3.24851148230033	0.808622668220806	3.29244198511569
MAS1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG2	0	0.206450877467426	0	0	0	0.138512048810851	0	0	0	0	0.462253714070144	0.587918844052568	0
MLLT1	0	0	1.62832495414293	0	0	0.138512048810851	0	0	0	0	0	0	0
FUT5	1.3422046192674	1.59895148798574	2.17140393036823	1.48898952766866	1.17041814622267	0.779825403913371	0	1.08511083359816	0.210292943761821	0	0.376375878909739	0	0.221758130255275
BMP15	0	0	0	0	0	0	0	0	0	0	0	0	0
MLLT4	4.06051303740476	2.29662682725763	2.98704094838067	1.25933043707038	2.38829552804919	2.58070211553088	2.20115127376228	2.63798469664247	2.95290697458109	1.68998722304608	4.1535559290353	2.20645087746743	3.05384653581993
ACTN4	4.97914594055425	3.69200651094469	4.6031583988514	4.65473516049421	3.45255488735134	2.83654565765084	4.68023778908179	2.16052307971702	3.49746497888473	2.65200102877156	3.3587424810706	3.90095967239074	2.12598165385472
STK33	0	0.558079206570209	0	3.09443098034673	0	0	0.2035625981426	0	2.52510515186228	0	2.01559088855795	0.17041814622267	1.27133372905228
NDUFA10	8.66524297817159	7.35564926212008	7.40089256954094	7.20982823766975	7.26600084347291	6.25786648562053	7.70045038892294	7.04874254799442	6.98175607237049	6.43282453364695	7.88850910217359	6.2700257226389	7.26789587949688
EPO	0	0.519890236738463	3.05337872503245	0	0	5.42324199597366	0	0	0	0	0	0	0
ARPC1B	8.61950048436968	6.85361185982054	6.71548158374849	8.31258628937432	5.34297041001799	7.50520693328745	6.85525183654423	7.37741744925079	5.59300893935781	7.27089546341098	6.71335743204812	7.87034100645228	7.35819471335395
CACNG6	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSWIM6	1.86119191223475	4.64154602908752	2.26280318617774	2.28949400616923	2.4944156103975	1.83856395612708	2.08275498523506	2.91941342925008	0.537582799684628	2.2641899485795	1.19655862419782	2.10627099982414	0.0469476815116254
FCHO1	0.662030170609117	2.36284749406509	0	1.0924156342214	0.440338937641704	0.30046168460044	0	0	1.00332546065232	1.12076025991536	0	0.517953992935696	1.08301693621915
UNC13A	0.440338937641704	0.147557188413858	0	0	0	0	0	0	0	0	0.160523079717024	0.0469476815116254	0.13245029602365
MAP1S	2.42543864628878	2.41663190570403	3.04493208712488	2.54359105742329	2.72532168304975	3.32989636022987	3.01394319251032	0.586441429647069	0.00443224631526055	3.28574364474028	3.11225102482382	0.962335453796684	1.61280613364647
KLHDC7B	0	0	0	1.0835406955427	0	0.167456745851563	0.322815634159211	0	0	0.871237091829839	0	0.826880889735955	0.0437213774293178
SCO2	4.90340913334235	5.14675860103384	5.27580934069125	1.77204805332165	3.58685710539364	4.16551001804135	5.46222854119837	3.97191490175186	3.9282245336607	4.29713496757667	4.01332482101053	5.91915669910599	3.60091928854008
PXDN	0.555061015007294	3.74333267462265	1.46164944388712	1.04102726826005	4.40852897848943	3.98258996718269	3.98955825327835	2.34034314766498	3.261067856542	0.548246908732735	3.50935478503353	3.26303440583379	2.44625622988956
SSBP4	1.73984810269933	0	0	1.32081790241943	1.64083446555108	2.6791119352244	0.36564947231668	0	0.184158202848972	1.41808613079458	0	1.18806001737303	1.05791676479883
GDF15	7.00992764250327	3.33496425180097	2.9537666598032	3.98627089496453	3.88647511052403	2.59040855520091	1.64828843608999	3.28414963222136	0.590869141687878	0.847380238436611	0.779502183336038	0	0
PGPEP1	4.73038913967122	4.13955135239879	3.26326558843839	4.29011811965649	2.46567313926033	1.78402069498773	2.92249063277908	2.81652094175773	3.6391430942546	4.01119284368213	2.40808473863708	3.38924909584126	2.50823360148838
KIAA1683	1.6475801910876	2.19728475207535	1.99360469494511	1.30832502672235	0.477079484456722	0.601879332807742	0	0.724482370069596	0.120249842418122	0.0714458603742735	0.228404318571476	0.234076783444988	0.0220263063299989
LSM4	6.07645385038098	5.18460073564125	5.47690506687313	4.82325944423483	5.44859603831701	6.10815448753883	4.577056921535	4.18638474926791	4.21122190712786	4.05143903415004	3.80977060172315	4.70255099515774	5.32826755311803
JUND	3.34242345810603	4.74523733212975	5.03026815967213	4.61253396982723	3.38983152159281	3.57614999758417	2.09825887850287	5.23180456668859	3.73009646559547	3.86645152537384	4.11388638828056	3.10382039749365	1.06721508009625
HRC	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM4	3.27706918639905	1.73835213443717	2.92556128673905	2.245238207973	2.29719141656586	4.37840491109414	2.77893637302057	2.42078295170087	1.53758279968463	1.05978122832542	3.1834254363687	4.7935757993392	3.35408320429128
OR11H1	0	0	0	0	0	0	0	0	0	0	0	0	0
SULT4A1	2.84429293779153	1.11948387741957	0	0	0	1.20308065558228	0.350061979305635	0	0.341328931810538	0.48384057627829	1.46104492050057	0	0.0756642699320722
ZNF557	2.67486041766835	3.24465291239886	3.65961723303227	3.41027847540955	2.12649004784848	2.54891080548614	2.65058783405502	3.48319566333213	2.01339354204519	3.45630070304204	2.55770227775268	1.68430086915129	2.0496307677246
CRB3	3.86542397831313	4.82400405093315	0	2.02557403071906	2.72061522878315	3.48384057627829	1.2954969853635	1.64474372904657	0.75373617504471	0.323702627756711	0.825002787877029	0.732853607673917	0.545208055495659
OLFM1	1.16399407822453	2.17078789421689	2.8810621785387	1.18611042918325	0	1.08511083359816	1.97763218697155	0.612443237143263	0.407248151173281	1.59785201247903	0	1.25375659224578	0.555061015007294
CAMSAP1	2.90481754479791	1.48898952766866	4.06549277532937	1.69410872102608	2.98704094838067	2.88947354253111	1.52972485974316	2.52433376029684	1.09761079662642	0.313915574835978	2.01559088855795	0.978477268538747	4.00809242094872
UBAC1	3.19207274163804	2.61534385644837	4.29368739586204	1.62401088651498	2.27512168813253	4.26713240014379	3.6730344963242	3.43644888976197	3.36036427654347	4.03274512296706	4.34406369215646	2.23702238257535	2.69907320604187
SAG	0	0	0	0	0	0	0	0	0	0	0	0.142539113647233	1.05284389831979
ZBTB46	1.14955954132501	0.130424038610665	1.62832495414293	0.89649542424614	0.936764763761203	0.532988225607378	0.141533400786088	0	0.176322772640463	0.641901679290456	0.348319593778763	0.243481608412393	0.0565835283663675
HELZ2	0.440338937641704	0	0	0	0.393796351704674	0	0	0	0.00553818354142996	0.602244895977287	0	0.129409841703599	0.105884339248937
SAMD10	1.17091112249293	1.06880307699945	0	0	1.04264433740849	1.37680328079137	0.525297935324967	0.760957871785066	0.294140006074655	0.108974726094806	1.86850442651362	1.00609083439703	0.21890036430092
LSP1	1.14955954132501	2.11603199344711	6.24973704803244	4.46768078645447	4.17800975877413	1.3305584000308	1.94038362644457	5.19018936713573	2.68395552024698	4.20314090720755	3.23596265958397	5.05321161298203	4.64583022107133
TNNT3	0	0	0	0	0	0	0	0	1.28369387639989	0	0	0	2.13901604708354
TNNI2	0	0	0	0	1.61552495166494	0	1.44808770701937	1.18854700304547	2.78442344618123	0	0.74515457320009	1.79797073071989	0
H19	0	0.952046776777073	0	0	7.3074145129346	4.23602155350927	2.57064974812451	0	1.83250057023178	1.40787563724663	0	3.92782353694425	1.51135125811145
CYP2G1P	0	0	0	0	0	0	0	0	0	0	0	0	0.0608455552205269
COL5A1	0	0	0	0.756694876176945	0	0.27317155737838	3.09462586451853	0.339575960706787	0.768143598865735	0.586441429647069	0.331661125025932	0	0.513685087211755
ATXN10	5.9785300697041	6.09566480239105	4.39506279951758	4.64583022107133	5.79808043264789	4.63105949694855	5.20193539634493	5.15614143262373	4.98990753182767	3.92490383943189	5.21805087415122	5.8812504683082	6.09055218626479
TUBGCP2	4.04254332367051	4.35229133984259	4.97149049646123	3.75307786107441	3.67772506173054	4.82182793640729	2.40599235967584	2.76128527336162	3.87203314518526	2.78353724509516	3.18903382439002	4.7357304515669	2.30158764660319
CALY	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2E1	0	0	0	0	0	0.858440135334351	0.771398044281195	0	0	2.28733589800182	0.151559118971354	0	1.20933338600055
PNPLA7	0.620766848828811	0.587918844052568	0	0	0	0.505500114329792	0.0986475879329113	0	0.381070349979825	0	0.440338937641704	0	0.138512048810851
HBZ	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK4	1.62256999247172	1.48898952766866	1.61026393908402	1.13497912233439	0.837788021594908	3.37037891939218	1.12636296614473	1.54482774837842	0.97650464096582	0.108974726094806	0.805451211588865	0.523754945829341	0.13245029602365
MNX1	1.02829712522493	0.383624546647382	0	0	1.38192225141638	1.77594196942614	0	0	0.322815634159211	0	0.795894795276019	0	0
ZNF337	3.33033775385145	3.24131218586169	0	1.83825363239156	2.88196574539969	2.76095787178507	2.83561318209912	1.72515385951197	5.68949271128737	3.61407555303404	4.72691503373787	3.53068543973796	1.8293812283876
CEP85	3.65451485798476	6.51743318407169	5.6435676219088	3.31112300874999	3.77553684318696	3.04291367280382	3.45011995843429	3.89537720041476	4.75784384549488	4.38202870373452	3.41746307095294	4.58718032597097	3.77318486491717
